deviceid,newsid,guid,pos,app_version,device_vendor,netmodel,osversion,lng,lat,device_version,lng_lat,deviceid_newsid_mode,deviceid_pos_mode,deviceid_app_version_mode,deviceid_device_vendor_mode,deviceid_netmodel_mode,deviceid_osversion_mode,deviceid_lng_mode,deviceid_lat_mode,deviceid_device_version_mode,deviceid_lng_lat_mode,app_version_count,app_version_deviceid_count_ratio,day_minute,day_second,device_vendor_count,device_vendor_deviceid_count_ratio,device_version_count,device_version_deviceid_count_ratio,deviceid_app_version_count,deviceid_app_version_count_ratio,deviceid_app_version_ent,deviceid_app_version_mode_count,deviceid_app_version_nunique,deviceid_app_version_nunique_ratio_deviceid_count,deviceid_before_count,deviceid_count,deviceid_day_count,deviceid_day_hour_count,deviceid_device_vendor_count,deviceid_device_vendor_count_ratio,deviceid_device_vendor_ent,deviceid_device_vendor_mode_count,deviceid_device_vendor_nunique,deviceid_device_vendor_nunique_ratio_deviceid_count,deviceid_device_version_count,deviceid_device_version_count_ratio,deviceid_device_version_ent,deviceid_device_version_mode_count,deviceid_device_version_nunique,deviceid_device_version_nunique_ratio_deviceid_count,deviceid_first_exposure_ts_gap,deviceid_hour_count,deviceid_last_exposure_ts_gap,deviceid_lat_count,deviceid_lat_count_ratio,deviceid_lat_ent,deviceid_lat_mode_count,deviceid_lat_nunique,deviceid_lat_nunique_ratio_deviceid_count,deviceid_lng_count,deviceid_lng_count_ratio,deviceid_lng_ent,deviceid_lng_lat_count,deviceid_lng_lat_count_ratio,deviceid_lng_lat_ent,deviceid_lng_lat_mode_count,deviceid_lng_lat_nunique,deviceid_lng_lat_nunique_ratio_deviceid_count,deviceid_lng_mode_count,deviceid_lng_nunique,deviceid_lng_nunique_ratio_deviceid_count,deviceid_netmodel_count,deviceid_netmodel_count_ratio,deviceid_netmodel_ent,deviceid_netmodel_mode_count,deviceid_netmodel_nunique,deviceid_netmodel_nunique_ratio_deviceid_count,deviceid_newsid_count,deviceid_newsid_count_ratio,deviceid_newsid_ent,deviceid_newsid_mode_count,deviceid_newsid_nunique,deviceid_newsid_nunique_ratio_deviceid_count,deviceid_next10_exposure_ts_gap,deviceid_next1_exposure_ts_gap,deviceid_next20_exposure_ts_gap,deviceid_next2_exposure_ts_gap,deviceid_next30_exposure_ts_gap,deviceid_next3_exposure_ts_gap,deviceid_next50_exposure_ts_gap,deviceid_next5_exposure_ts_gap,deviceid_next8_exposure_ts_gap,deviceid_next_exposure_ts_gap_mean,deviceid_next_total_hour_count,deviceid_osversion_count,deviceid_osversion_count_ratio,deviceid_osversion_ent,deviceid_osversion_mode_count,deviceid_osversion_nunique,deviceid_osversion_nunique_ratio_deviceid_count,deviceid_pos_count,deviceid_pos_count_ratio,deviceid_pos_ent,deviceid_pos_mode_count,deviceid_pos_nunique,deviceid_pos_nunique_ratio_deviceid_count,deviceid_prev10_exposure_ts_gap,deviceid_prev1_exposure_ts_gap,deviceid_prev20_exposure_ts_gap,deviceid_prev2_exposure_ts_gap,deviceid_prev30_exposure_ts_gap,deviceid_prev3_exposure_ts_gap,deviceid_prev50_exposure_ts_gap,deviceid_prev5_exposure_ts_gap,deviceid_prev8_exposure_ts_gap,deviceid_prev_day_click_count,deviceid_prev_day_count,deviceid_prev_day_ctr,deviceid_prev_day_exposure_click_gap_iqr,deviceid_prev_day_exposure_click_gap_kurt,deviceid_prev_day_exposure_click_gap_max,deviceid_prev_day_exposure_click_gap_mean,deviceid_prev_day_exposure_click_gap_mean_ratio_iqr,deviceid_prev_day_exposure_click_gap_mean_ratio_ptp,deviceid_prev_day_exposure_click_gap_mean_ratio_std,deviceid_prev_day_exposure_click_gap_median,deviceid_prev_day_exposure_click_gap_min,deviceid_prev_day_exposure_click_gap_ptp,deviceid_prev_day_exposure_click_gap_q1,deviceid_prev_day_exposure_click_gap_q3,deviceid_prev_day_exposure_click_gap_skew,deviceid_prev_day_exposure_click_gap_std,deviceid_prev_exposure_ts_gap_mean,deviceid_prev_total_hour_click_count,deviceid_prev_total_hour_count,deviceid_prev_total_hour_ctr,guid_count,hour,hour_second,lat_count,lat_deviceid_count_ratio,lng_count,lng_deviceid_count_ratio,lng_lat_count,lng_lat_deviceid_count_ratio,minute,netmodel_count,netmodel_deviceid_count_ratio,newsid_count,newsid_deviceid_count_ratio,osversion_count,osversion_deviceid_count_ratio,pos_count,pos_deviceid_count_ratio,second,total_hour,label
1000,7291,970,0,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,328,19685,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,245,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77368490,178,232341972,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,2,1.0,6.383,922,659,0.7173,65770.0,1979.0,172134.0,19049.0,487680.0,19735.0,583547.0,21577.0,40027.0,156833.11,,919,0.109,0.0,8475,1,0.001088,319,0.05948,1.153,7339,5,0.00544,221152.0,1081.0,62261468.0,3280.0,62332372.0,43637.0,62441184.0,80739.0,127099.0,0.0,235.0,0.0,,,,,,,,,,,,,,,20834668.0,0.0,0.0,0.0,919,5,1685,503,0.5474,177,0.1926,177,0.1926,28,15452,0.9727,2,0.002176,8431,1.0,5364,0.3472,5,29,0
1000,7294,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,346,20784,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,370,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78467794,178,231242668,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,39716.0,4655.0,89675.0,6543.0,178806.0,19716.0,44888732.0,23318.0,34937.0,5031788.5,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,56357.0,5597.0,110457.0,6758.0,164243.0,13926.0,307853.0,26287.0,45555.0,0.0,235.0,0.0,,,,,,,,,,,,,,,81892.555,0.0,0.0,0.0,919,5,2784,503,0.5474,177,0.1926,177,0.1926,46,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,24,29,0
1000,7296,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,346,20778,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,369,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78462197,178,231248265,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,2,1.0,6.383,922,659,0.7173,42221.0,5597.0,77755.0,10252.0,160100.0,12140.0,44888612.0,26290.0,34570.0,5028615.5,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,55015.0,1161.0,109535.0,8329.0,181714.0,8721.0,302919.0,21258.0,40840.0,0.0,235.0,0.0,,,,,,,,,,,,,,,81054.664,0.0,0.0,0.0,919,5,2778,503,0.5474,177,0.1926,177,0.1926,46,15452,0.9727,2,0.002176,8431,1.0,6420,0.3113,18,29,0
1000,7296,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,346,20777,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,368,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78461036,178,231249426,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,2,1.0,6.383,922,659,0.7173,41695.0,1161.0,75927.0,6758.0,154235.0,11413.0,44881750.0,26474.0,31671.0,5025676.0,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,63063.0,7168.0,108825.0,7560.0,185944.0,19529.0,327402.0,28417.0,49599.0,0.0,235.0,0.0,,,,,,,,,,,,,,,88611.89,0.0,0.0,0.0,919,5,2777,503,0.5474,177,0.1926,177,0.1926,46,15452,0.9727,2,0.002176,8431,1.0,6420,0.3113,17,29,0
1000,7297,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,336,20213,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,282,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77896955,178,231813507,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,2,1.0,6.383,922,659,0.7173,29584.0,9580.0,83938.0,10444.0,215215.0,10824.0,357897.0,14067.0,26997.0,84282.89,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,63423.0,15266.0,385103.0,16537.0,502739.0,21327.0,39545360.0,31826.0,41127.0,0.0,235.0,0.0,,,,,,,,,,,,,,,4513634.5,0.0,0.0,0.0,919,5,2213,503,0.5474,177,0.1926,177,0.1926,36,15452,0.9727,2,0.002176,8431,1.0,4092,0.3308,53,29,0
1000,72,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,331,19913,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,271,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77597181,178,232113281,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,3,0.4285,6.383,922,659,0.7173,284508.0,236351.0,327090.0,237177.0,381730.0,258647.0,563091.0,259285.0,278447.0,314036.22,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,86394.0,28276.0,203106.0,28909.0,304427.0,45219.0,62501668.0,51334.0,77668.0,0.0,235.0,0.0,,,,,,,,,,,,,,,7036333.5,0.0,0.0,0.0,919,5,1913,503,0.5474,177,0.1926,177,0.1926,31,15452,0.9727,7,0.003263,8431,1.0,6420,0.3113,53,29,0
1000,7299,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,347,20874,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,390,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78557469,178,231152993,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,89131.0,2038.0,146732.0,2434.0,44799056.0,4291.0,102136360.0,7480.0,57802.0,16360592.0,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,49959.0,17517.0,89675.0,20506.0,146032.0,21868.0,253918.0,33419.0,42315.0,0.0,235.0,0.0,,,,,,,,,,,,,,,75023.22,0.0,0.0,0.0,919,5,2874,503,0.5474,177,0.1926,177,0.1926,47,15452,0.9727,1,0.001088,8431,1.0,6420,0.3113,54,29,0
1000,7300,970,0,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,350,21020,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,410,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78704201,178,231006261,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,44652324.0,12625.0,101950660.0,17066.0,101989630.0,30694056.0,102186780.0,30706856.0,44638584.0,50760956.0,,919,0.109,0.0,8475,1,0.001088,319,0.05948,1.153,7339,5,0.00544,57601.0,2234.0,146732.0,10210.0,196691.0,28726.0,292764.0,35123.0,36110.0,0.0,235.0,0.0,,,,,,,,,,,,,,,89576.78,0.0,0.0,0.0,919,5,3020,503,0.5474,177,0.1926,177,0.1926,50,15452,0.9727,1,0.001088,8431,1.0,5364,0.3472,20,29,0
1000,7303,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,343,20581,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,334,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78265099,178,231445363,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,52406.0,6849.0,116774.0,7632.0,175840.0,9655.0,253429.0,15384.0,42068.0,75559.664,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,57067.0,8382.0,147585.0,10247.0,189903.0,13396.0,357700.0,20430.0,50457.0,0.0,235.0,0.0,,,,,,,,,,,,,,,95018.555,0.0,0.0,0.0,919,5,2581,503,0.5474,177,0.1926,177,0.1926,43,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,1,29,0
1000,7305,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,342,20573,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,333,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78256717,178,231453745,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,59848.0,8382.0,114734.0,15231.0,175902.0,16014.0,260561.0,18375.0,49591.0,79848.664,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,51647.0,1865.0,142540.0,5014.0,247564.0,7612.0,350182.0,38670.0,47203.0,0.0,235.0,0.0,,,,,,,,,,,,,,,99144.11,0.0,0.0,0.0,919,5,2573,503,0.5474,177,0.1926,177,0.1926,42,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,53,29,0
1000,1798,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,340,20407,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,309,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78091071,178,231619391,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,4,0.2666,6.383,922,659,0.7173,68207.0,1417.0,153598.0,19747.0,189412.0,21099.0,316111.0,26443.0,41374.0,93045.336,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,118541.0,112.0,167293.0,326.0,215443.0,454.0,650567.0,15875.0,112160.0,0.0,235.0,0.0,,,,,,,,,,,,,,,142307.89,0.0,0.0,0.0,919,5,2407,503,0.5474,177,0.1926,177,0.1926,40,15452,0.9727,15,0.004353,8431,1.0,4092,0.3308,7,29,0
1000,1798,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,340,20407,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,307,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78090745,178,231619717,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,4,0.2666,6.383,922,659,0.7173,41700.0,214.0,126939.0,326.0,184009.0,1743.0,307109.0,21425.0,28187.0,79072.445,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,126017.0,128.0,179723.0,14825.0,225616.0,15549.0,655119.0,109852.0,118215.0,0.0,235.0,0.0,,,,,,,,,,,,,,,160560.44,0.0,0.0,0.0,919,5,2407,503,0.5474,177,0.1926,177,0.1926,40,15452,0.9727,15,0.004353,8431,1.0,4092,0.3308,7,29,0
1000,7307,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,342,20568,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,331,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78251703,178,231458759,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,54605.0,3149.0,111347.0,5014.0,169654.0,13396.0,261771.0,21028.0,28780.0,74304.89,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,91431.0,2598.0,140885.0,7034.0,272792.0,33656.0,370014.0,37061.0,46633.0,0.0,235.0,0.0,,,,,,,,,,,,,,,111344.89,0.0,0.0,0.0,919,5,2568,503,0.5474,177,0.1926,177,0.1926,42,15452,0.9727,1,0.001088,8431,1.0,6420,0.3113,48,29,0
1000,7311,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,342,20561,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,329,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78244669,178,231465793,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,35814.0,4436.0,107993.0,7034.0,162513.0,10183.0,259749.0,20430.0,30085.0,70915.22,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,85391.0,26622.0,153598.0,26985.0,272139.0,30027.0,369041.0,36637.0,84397.0,0.0,235.0,0.0,,,,,,,,,,,,,,,120537.445,0.0,0.0,0.0,919,5,2561,503,0.5474,177,0.1926,177,0.1926,42,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,41,29,0
1000,7312,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,331,19868,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,268,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77551962,178,232158500,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,2,1.0,6.383,922,659,0.7173,323335.0,16310.0,371032.0,16943.0,419445.0,45219.0,581672.0,282396.0,304504.0,262317.34,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,112493.0,4948.0,163737.0,6115.0,305736.0,11338.0,62488940.0,32449.0,68296.0,0.0,235.0,0.0,,,,,,,,,,,,,,,7021561.0,0.0,0.0,0.0,919,5,1868,503,0.5474,177,0.1926,177,0.1926,31,15452,0.9727,2,0.002176,8431,1.0,4092,0.3308,8,29,0
1000,7313,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,343,20636,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,345,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78320154,178,231390308,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,68593.0,3079.0,121353.0,23057.0,170958.0,32057.0,244795.0,37183.0,51297.0,83596.89,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,48206.0,2649.0,110640.0,3589.0,201222.0,12987.0,368117.0,16603.0,45400.0,0.0,235.0,0.0,,,,,,,,,,,,,,,89934.78,0.0,0.0,0.0,919,5,2636,503,0.5474,177,0.1926,177,0.1926,43,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,56,29,0
1000,79,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,337,20243,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,292,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77926539,178,231783923,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,3,0.25,6.383,922,659,0.7173,54354.0,15680.0,185631.0,18267.0,262867.0,25498.0,380628.0,38189.0,51712.0,114758.445,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,29584.0,2268.0,93007.0,2587.0,414687.0,2761.0,601686.0,15517.0,19140.0,0.0,235.0,0.0,,,,,,,,,,,,,,,131248.56,0.0,0.0,0.0,919,5,2243,503,0.5474,177,0.1926,177,0.1926,37,15452,0.9727,12,0.003263,8431,1.0,6420,0.3113,23,29,0
1000,7325,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,345,20714,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,358,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78397973,178,231312489,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,63063.0,9209.0,104758.0,13464.0,138990.0,23384.0,296018.0,34646.0,55503.0,82115.0,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,45762.0,119.0,122881.0,6582.0,179926.0,9226.0,307014.0,26522.0,40636.0,0.0,235.0,0.0,,,,,,,,,,,,,,,82074.22,0.0,0.0,0.0,919,5,2714,503,0.5474,177,0.1926,177,0.1926,45,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,14,29,0
1000,7336,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,346,20809,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,376,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78492707,178,231217755,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,42649.0,4060.0,72342.0,10024.0,180721.0,11711.0,102113990.0,20767.0,25821.0,11386898.0,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,39231.0,1595.0,101316.0,4220.0,169474.0,5197.0,278065.0,20258.0,31671.0,0.0,235.0,0.0,,,,,,,,,,,,,,,72336.336,0.0,0.0,0.0,919,5,2809,503,0.5474,177,0.1926,177,0.1926,46,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,49,29,0
1000,7337,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,343,20634,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,344,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78317505,178,231392957,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,1,1.0,6.383,922,659,0.7173,64368.0,2649.0,123434.0,5728.0,170982.0,25706.0,244758.0,35157.0,49995.0,80308.555,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,52406.0,940.0,109473.0,10338.0,199991.0,11197.0,372699.0,37022.0,44774.0,0.0,235.0,0.0,,,,,,,,,,,,,,,93204.445,0.0,0.0,0.0,919,5,2634,503,0.5474,177,0.1926,177,0.1926,43,15452,0.9727,1,0.001088,8431,1.0,4092,0.3308,54,29,0
1000,7339,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,336,20173,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,276,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77856466,178,231853996,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,3,1.0,6.383,922,659,0.7173,54389.0,8663.0,107240.0,18831.0,234151.0,19162.0,358176.0,25223.0,50933.0,97418.664,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,310619.0,296.0,421173.0,638.0,485997.0,22108.0,62732428.0,259285.0,304504.0,0.0,235.0,0.0,,,,,,,,,,,,,,,7170783.0,0.0,0.0,0.0,919,5,2173,503,0.5474,177,0.1926,177,0.1926,36,15452,0.9727,3,0.003263,8431,1.0,6420,0.3113,13,29,0
1000,7339,970,2,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,336,20172,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,274,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,77855828,178,231854634,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,3,1.0,6.383,922,659,0.7173,51571.0,342.0,88978.0,638.0,219368.0,9301.0,352204.0,19800.0,41127.0,87036.555,,919,0.109,0.0,8475,1,0.001088,286,0.04456,1.153,7339,5,0.00544,316185.0,21470.0,425647.0,22296.0,488419.0,258647.0,62751860.0,287556.0,309981.0,0.0,235.0,0.0,,,,,,,,,,,,,,,7209118.0,0.0,0.0,0.0,919,5,2172,503,0.5474,177,0.1926,177,0.1926,36,15452,0.9727,3,0.003263,8431,1.0,6420,0.3113,12,29,0
1000,7341,970,1,0,4,2,0,1978,1969,94,2019,1313,0,0,4,2,0,3245,1969,94,3335,14011,1.0,341,20475,4193,1.0,959,1.0,919,0.0656,0.0,14085,1,0.001088,319,919,188,178,919,0.2191,0,4193,1,0.001088,919,0.9585,0,959,1,0.001088,78159278,178,231551184,503,1.0,1.541,919,23,0.02502,177,1.0,1.987,177,1.0,1.995,919,25,0.0272,919,24,0.02611,894,0.05786,0.1249,16648,2,0.002176,5,0.2778,6.383,922,659,0.7173,85391.0,663.0,121205.0,994.0,193384.0,30128.0,302919.0,48754.0,58406.0,93538.22,,919,0.109,0.0,8475,1,0.001088,304,0.0743,1.153,7339,5,0.00544,68207.0,25644.0,186748.0,26833.0,235500.0,35148.0,591006.0,41764.0,48460.0,0.0,235.0,0.0,,,,,,,,,,,,,,,139923.33,0.0,0.0,0.0,919,5,2475,503,0.5474,177,0.1926,177,0.1926,41,15452,0.9727,18,0.00544,8431,1.0,4092,0.3308,15,29,0
